time,open,high,low,close,volume
1781826300,62890.0,62984.56,62867.2,62984.56,0.01898
1781827200,62950.26,62972.17,62863.68,62883.41,0.0151
1781828100,62890.06,62981.97,62890.06,62956.07,0.01204
1781829000,62989.41,63057.04,62989.41,63057.04,0.00337
1781829900,63073.8,63081.08,62975.36,62975.36,0.01886
1781830800,63026.38,63093.61,62914.36,62938.55,0.87768
1781831700,62986.34,63079.82,62931.22,62933.72,0.49977
1781832600,62940.49,62940.49,62858.23,62901.69,0.22372
1781833500,62919.97,63025.59,62919.97,63025.59,0.04836
1781834400,63032.08,63056.47,63032.08,63033.45,0.00413
1781835300,63022.33,63025.2,62974.43,63010.22,0.03638
1781836200,62947.12,62957.62,62921.81,62949.82,0.00931
1781837100,62935.88,63029.31,62904.78,63029.31,0.30869
1781838000,63029.2,63029.2,62735.94,62746.6,0.45937
1781838900,62752.55,62843.41,62393.77,62839.39,1.70084
1781839800,62842.74,62842.74,62643.41,62663.28,0.04597
1781840700,62686.07,62789.77,62664.6,62774.62,0.06654
1781841600,62759.04,62868.87,62665.84,62856.9,0.65774
1781842500,62862.43,62877.39,62723.17,62749.4,0.0083
1781843400,62705.25,62705.25,62540.49,62588.6,0.04683
1781844300,62585.13,62672.27,62442.96,62442.96,0.10177
1781845200,62467.25,62646.67,62467.25,62646.67,0.00826
1781846100,62660.41,62660.41,62591.7,62608.76,0.02487
1781847000,62591.19,62634.64,62591.19,62622.86,0.0063
1781847900,62660.42,62751.01,62660.42,62741.83,0.01494
1781848800,62747.54,62829.05,62725.97,62817.5,0.02267
1781849700,62841.92,62845.84,62770.13,62817.1,0.03146
1781850600,62859.35,62873.85,62731.34,62825.99,0.00951
1781851500,62764.15,62911.19,62764.15,62897.35,0.01242
1781852400,62897.64,62900.36,62825.32,62830.52,0.02533
1781853300,62767.27,62831.17,62719.79,62831.17,0.03531
1781854200,62687.28,62699.5,62511.22,62513.24,0.16022
1781855100,62632.73,62638.86,62616.26,62616.26,0.01846
1781856000,62615.64,62626.87,62549.92,62587.07,0.03123
1781856900,62626.46,62706.81,62609.59,62664.65,0.01147
1781857800,62705.77,62785.33,62575.26,62575.26,0.10061
1781858700,62652.02,62655.24,62577.3,62577.3,0.03665
1781859600,62628.81,62628.81,62346.2,62346.2,0.09935
1781860500,62368.64,62390.25,62368.64,62390.25,0.00336
1781861400,62407.04,62472.39,62407.04,62429.14,0.13666
1781862300,62405.18,62405.79,62345.2,62405.79,0.01433
1781863200,62384.07,62542.39,62384.07,62542.39,0.05623
1781864100,62524.66,62524.66,62433.91,62505.65,0.00922
1781865000,62487.32,62487.32,62417.78,62417.78,0.05859
1781865900,62429.86,62567.89,62429.86,62539.72,0.01046
1781866800,62557.19,62582.4,62461.65,62464.24,1.08899
1781867700,62556.82,62660.42,62556.82,62659.29,0.00229
1781868600,62664.31,62670.65,62604.15,62670.65,0.0722
1781869500,62665.02,62676.67,62616.39,62628.1,0.08912
1781870400,62635.79,62699.17,62611.43,62636.12,0.24967
1781871300,62559.34,62567.2,62502.05,62567.2,0.14095
1781872200,62550.79,62550.79,62425.75,62545.0,0.10109
1781873100,62467.0,62858.63,62327.51,62827.96,1.0833
1781874000,62826.25,62959.29,62774.42,62832.85,2.66256
1781874900,62795.92,62797.38,62714.1,62774.8,0.04606
1781875800,62808.75,63080.0,62797.21,63080.0,2.035
1781876700,63079.4,63434.16,63079.4,63221.5,6.85865
1781877600,63218.44,63234.56,63060.73,63074.0,0.07299
1781878500,63110.15,63273.98,63023.94,63273.98,0.94063
1781879400,63224.88,63418.22,63224.88,63335.46,0.09568
1781880300,63319.02,63333.18,63205.83,63205.83,0.04949
1781881200,63207.8,63218.1,63117.73,63153.08,0.03268
1781882100,63126.7,63126.7,63039.96,63059.99,0.12268
1781883000,63078.83,63270.95,63078.83,63267.6,0.0804
1781883900,63270.47,63270.47,63208.38,63215.91,0.00779
1781884800,63206.54,63329.21,63103.18,63319.69,0.04427
1781885700,63370.83,63370.83,63269.27,63329.31,0.06739
1781886600,63305.11,63385.6,63127.7,63261.38,3.63429
1781887500,63230.17,63261.38,62951.96,62968.95,2.876
1781888400,62969.02,63014.09,62885.52,62984.38,0.69021
1781889300,62994.8,63108.53,62876.39,62910.79,0.19126
1781890200,62926.36,63106.14,62926.36,63096.51,0.07674
1781891100,63081.45,63228.67,63041.92,63216.78,2.69696
1781892000,63197.63,63318.18,63110.15,63160.8,6.96539
1781892900,63153.29,63172.88,63114.26,63115.77,0.10717
1781893800,63108.64,63182.28,62988.05,63049.69,0.11536
1781894700,63051.0,63115.74,63014.9,63115.74,0.04318
1781895600,63106.32,63106.92,63005.96,63049.96,0.05986
1781896500,63065.27,63070.64,62949.01,62985.79,0.07444
1781897400,62995.78,63013.4,62971.75,62971.75,0.17063
1781898300,63014.11,63118.43,63008.38,63008.38,0.07431
1781899200,63034.73,63076.78,63021.28,63064.14,0.01279
1781900100,63066.0,63080.99,62982.7,63078.43,0.59687
1781901000,63082.79,63082.79,63044.94,63062.19,0.04386
1781901900,63083.14,63271.43,63083.14,63226.6,0.04932
1781902800,63235.09,63290.36,63151.96,63258.07,0.51942
1781903700,63249.35,63258.24,63187.33,63187.33,0.14914
1781904600,63166.48,63166.48,63109.29,63123.84,0.01556
1781905500,63099.47,63133.21,63061.1,63065.73,0.081
1781906400,63069.3,63090.12,63051.39,63086.76,0.13357
1781907300,63178.72,63299.91,63178.72,63265.58,0.05447
1781908200,63264.8,63312.25,63229.24,63306.75,0.15198
1781909100,63348.18,63374.99,63318.63,63318.64,3.49259
1781910000,63340.14,63340.14,63286.61,63292.94,0.04787
1781910900,63290.28,63328.15,63286.6,63328.15,0.00746
1781911800,63313.33,63357.3,63313.33,63357.3,0.01517
1781912700,63313.56,63644.55,63313.56,63535.89,3.60674
1781913600,63568.52,63575.24,63479.18,63479.19,0.02386
1781914500,63527.23,63615.83,63481.22,63615.83,0.03148
1781915400,63580.87,63859.76,63544.37,63574.28,1.88239
1781916300,63596.17,63602.78,63523.23,63561.44,0.03702
1781917200,63538.09,63550.25,63428.58,63439.6,0.15515
1781918100,63438.29,63525.45,63404.51,63525.45,1.74849
1781919000,63516.77,63624.14,63516.77,63556.36,0.03506
1781919900,63559.21,63597.39,63542.24,63569.17,0.09335
1781920800,63569.17,63569.17,63477.75,63480.0,2.0024
1781921700,63480.0,63480.0,63421.89,63434.76,0.01417
1781922600,63470.76,63470.76,63367.39,63387.47,0.05384
1781923500,63417.94,63427.96,63348.09,63366.04,0.15545
1781924400,63326.83,63396.28,63326.83,63362.35,0.01846
1781925300,63382.85,63453.01,63377.67,63437.65,0.00104
1781926200,63451.36,63494.12,63451.36,63494.11,0.00059
1781927100,63472.36,63503.64,63447.73,63447.73,0.00136
1781928000,63469.85,63469.85,63418.24,63418.24,0.00351
1781928900,63465.36,63566.24,63465.36,63566.24,0.01501
1781929800,63545.49,63605.45,63517.55,63605.45,0.00395
1781930700,63612.94,63612.94,63566.86,63587.27,0.0029
1781931600,63566.86,63872.35,63566.86,63831.09,0.86275
1781932500,63739.73,63739.73,63652.05,63660.77,0.2859
1781933400,63660.77,63684.92,63660.0,63660.0,0.11063
1781934300,63630.0,63694.77,63616.77,63677.2,0.09723
1781935200,63679.47,63716.38,63670.0,63672.42,0.03779
1781936100,63661.74,63696.77,63661.74,63696.77,0.01009
1781937000,63704.94,63750.81,63701.28,63750.81,0.0044
1781937900,63742.25,63746.75,63742.25,63745.59,0.00407
1781938800,63745.91,63745.91,63627.35,63638.88,0.21048
1781939700,63668.33,63796.06,63668.33,63766.92,0.01664
1781940600,63782.38,63782.38,63731.03,63764.0,0.33206
1781941500,63743.91,63746.4,63707.46,63716.96,0.53688
1781942400,63615.33,63649.22,63522.88,63603.24,0.02038
1781943300,63521.24,63521.24,63521.24,63521.24,0.00011
1781944200,63481.78,63481.79,63433.57,63467.74,0.03971
1781945100,63427.63,63442.18,63417.82,63417.82,0.00128
1781946000,63447.66,63498.08,63439.72,63498.08,0.00634
1781946900,63547.36,63569.66,63517.27,63569.66,0.00072
1781947800,63566.3,63706.31,63566.3,63700.9,0.00541
1781948700,63652.03,63760.0,63652.03,63758.27,0.09149
1781949600,63747.38,63763.51,63697.17,63697.17,0.005
1781950500,63711.95,63711.95,63652.76,63677.55,0.0068
1781951400,63679.43,63679.43,63645.54,63645.54,0.00061
1781952300,63633.85,63669.31,63633.85,63669.31,0.00036
1781953200,63708.17,63708.17,63654.8,63661.34,0.0068
1781954100,63681.36,63741.99,63675.83,63709.88,0.16395
1781955000,63711.21,63729.72,63697.52,63729.72,0.16002
1781955900,63733.97,63784.14,63687.97,63687.97,0.00056
1781956800,63684.01,63793.29,63684.01,63750.89,0.01246
1781957700,63744.76,63748.11,63708.6,63739.78,0.0233
1781958600,63750.1,63750.1,63585.11,63628.86,0.02441
1781959500,63633.57,63633.58,63584.05,63585.33,0.01483
1781960400,63667.2,63667.2,63627.39,63637.02,0.01226
1781961300,63624.03,63624.03,63306.32,63347.1,0.01765
1781962200,63386.61,63470.5,63386.61,63470.5,0.04962
1781963100,63462.76,63499.6,63381.91,63397.14,0.01186
1781964000,63308.79,63317.66,63169.84,63212.76,0.16611
1781964900,63217.23,63355.89,63211.1,63354.52,1.05234
1781965800,63358.06,63494.15,63358.06,63494.15,0.05538
1781966700,63503.75,64123.0,63503.75,63925.21,0.42111
1781967600,63902.97,64014.74,63850.0,63987.09,0.28694
1781968500,64025.74,64372.74,63971.88,64204.54,1.38935
1781969400,64200.11,64200.11,64095.16,64102.89,0.01512
1781970300,64138.21,64142.86,64138.21,64142.86,0.00778
1781971200,64117.34,64117.34,63980.45,63980.45,0.41748
1781972100,64019.14,64092.87,64006.24,64006.24,0.03112
1781973000,64000.0,64028.12,63930.0,64017.75,0.47576
1781973900,63967.78,64052.82,63967.78,64019.38,0.05812
1781974800,64013.46,64013.46,63902.94,63952.95,0.28775
1781975700,63900.0,63957.51,63892.21,63957.51,0.21033
1781976600,64000.0,64012.34,63771.88,63830.32,0.59167
1781977500,63845.0,63881.15,63830.52,63860.57,0.0757
1781978400,63857.8,63900.0,63820.0,63860.28,0.11887
1781979300,63872.33,63872.33,63872.33,63872.33,0.01912
1781980200,63860.29,63860.29,63805.0,63805.0,0.15882
1781981100,63822.8,63826.63,63805.0,63805.0,0.02927
1781982000,63839.93,63926.56,63836.78,63898.74,0.10501
1781982900,63906.95,63935.74,63868.26,63896.33,0.04369
1781983800,63899.0,63899.0,63899.0,63899.0,0.00147
1781984700,63945.99,63945.99,63918.68,63936.22,0.00274
1781985600,63959.99,63978.45,63959.99,63978.45,0.00955
1781986500,63978.45,63978.45,63921.58,63921.58,0.08801
1781987400,63918.77,63918.77,63858.01,63884.91,0.02533
1781988300,63907.29,63945.49,63907.29,63930.43,0.00218
1781989200,63956.1,64030.93,63936.3,64016.24,1.01188
1781990100,63993.12,63993.12,63938.66,63971.75,0.37743
1781991000,63930.0,64006.67,63930.0,64006.29,0.00933
1781991900,64020.53,64078.45,64005.75,64035.72,0.08107
1781992800,63984.17,64169.31,63984.17,64140.96,0.04025
1781993700,64128.47,64309.33,64090.29,64296.71,0.03147
1781994600,64297.31,64338.24,64252.73,64258.07,0.39162
1781995500,64268.39,64314.98,64258.3,64301.78,0.12149
1781996400,64271.6,64297.12,64250.0,64283.48,0.02015
1781997300,64273.33,64311.96,64273.33,64278.67,0.03099
1781998200,64300.34,64324.91,64272.31,64324.91,0.00429
1781999100,64313.18,64328.75,64288.54,64312.8,0.03488
1782000000,64288.54,64288.54,64259.32,64261.06,0.18809
1782000900,64264.78,64312.8,64261.55,64261.55,1.36065
1782001800,64262.29,64312.8,64250.0,64300.7,0.07876
1782002700,64288.17,64312.8,64265.26,64282.73,0.04641
1782003600,64285.84,64312.8,64257.99,64257.99,0.00711
1782004500,64255.0,64257.15,64255.0,64255.0,0.02127
1782005400,64255.0,64255.0,64225.02,64225.02,0.19997
1782006300,64280.0,64286.77,64253.25,64266.02,0.00771
1782007200,64236.87,64243.91,64224.0,64236.07,0.16497
1782008100,64246.63,64253.68,64230.55,64238.48,0.01738
1782009000,64249.35,64270.85,64249.35,64270.85,0.00025
1782009900,64253.38,64281.66,64253.38,64261.67,0.0057
1782010800,64253.63,64294.47,64233.91,64289.56,0.01614
1782011700,64312.8,64469.29,64301.88,64420.54,0.02367
1782012600,64345.27,64456.56,64326.02,64456.56,0.03466
1782013500,64432.98,64438.31,64413.49,64438.31,0.00045
1782014400,64400.1,64415.98,64384.16,64407.27,0.02
1782015300,64435.08,64549.46,64435.08,64535.96,0.03287
1782016200,64536.61,64555.75,64510.12,64517.41,0.02013
1782017100,64483.61,64483.61,64273.05,64273.05,0.01584
1782018000,64285.83,64285.83,64244.29,64244.29,0.00255
1782018900,64240.69,64307.6,64225.0,64307.6,0.01297
1782019800,64289.74,64351.16,64289.74,64351.16,0.00136
1782020700,64265.78,64265.78,64255.0,64256.48,0.00109
1782021600,64265.78,64268.59,64200.0,64224.85,0.21176
1782022500,64213.9,64274.83,64213.9,64269.86,0.01017
1782023400,64275.08,64323.21,64275.08,64323.21,0.00089
1782024300,64314.93,64314.93,64290.74,64290.74,0.00072
1782025200,64309.76,64309.76,64253.03,64260.74,0.00267
1782026100,64261.27,64276.45,64191.87,64201.12,0.01044
1782027000,64236.36,64236.36,64208.97,64208.97,0.00042
1782027900,64234.81,64238.85,64176.0,64187.77,0.02433
1782028800,64214.66,64214.66,64146.11,64164.72,0.00264
1782029700,64131.13,64131.13,64085.0,64085.0,0.01691
1782030600,64048.57,64048.57,63875.01,63985.15,0.16034
1782031500,63964.84,63982.76,63959.61,63982.76,0.00375
1782032400,64017.65,64017.65,63962.19,63996.27,0.37491
1782033300,63996.27,63996.27,63996.27,63996.27,0.0
1782034200,64104.81,64221.32,64104.81,64221.32,0.00367
1782035100,64157.86,64253.35,64141.14,64208.2,0.21062
1782036000,64214.48,64294.44,64209.3,64294.44,0.00937
1782036900,64312.96,64342.49,64312.96,64321.38,0.00966
1782037800,64302.61,64386.56,64302.61,64381.06,0.00425
1782038700,64388.63,64392.34,64337.46,64353.27,0.02946
1782039600,64381.2,64456.79,64381.2,64432.76,0.15511
1782040500,64391.41,64391.41,64127.21,64381.86,0.20627
1782041400,64260.33,64287.0,64246.47,64271.54,0.02671
1782042300,64245.26,64245.26,64117.89,64117.89,0.00284
1782043200,64171.36,64193.56,64095.46,64095.46,0.01723
1782044100,64061.36,64061.36,63996.27,64025.03,0.03273
1782045000,64018.46,64053.44,63965.18,64053.44,0.05366
1782045900,64080.81,64200.25,64050.86,64200.25,0.03016
1782046800,64138.84,64167.79,64124.33,64126.55,0.01348
1782047700,64137.87,64169.11,64137.87,64157.69,0.03509
1782048600,64121.9,64121.9,64027.54,64039.86,0.05689
1782049500,64097.25,64115.91,64090.22,64115.91,0.01343
1782050400,64132.5,64132.94,64076.82,64086.54,0.08992
1782051300,64032.75,64073.68,64016.2,64073.68,0.01339
1782052200,64023.41,64075.8,64014.16,64052.75,0.09261
1782053100,64051.03,64146.51,64051.03,64142.02,0.01512
1782054000,64161.19,64246.13,64110.69,64190.52,0.21972
1782054900,64219.0,64228.87,64190.42,64206.08,0.03448
1782055800,64240.52,64312.96,64208.84,64300.85,0.06353
1782056700,64289.74,64294.44,64248.08,64256.11,0.01438
1782057600,64228.0,64259.0,64119.05,64124.24,0.01915
1782058500,64159.3,64234.71,64159.3,64213.63,0.00588
1782059400,64141.75,64156.61,64054.27,64119.95,0.03241
1782060300,64142.84,64194.77,64139.44,64152.34,0.04572
1782061200,64174.18,64214.7,64171.26,64213.82,0.00551
1782062100,64194.3,64197.39,64165.22,64165.22,0.01072
1782063000,64108.89,64123.69,64072.05,64123.69,0.02154
1782063900,64159.34,64190.99,64159.34,64177.06,0.00804
1782064800,64161.15,64161.15,63965.74,64012.36,0.00541
1782065700,64006.74,64031.4,64006.0,64022.8,0.00313
1782066600,64042.14,64224.11,64042.14,64219.26,0.02435
1782067500,64182.49,64212.02,64140.61,64166.39,0.02055
1782068400,64224.08,64275.0,64176.45,64179.95,0.02288
1782069300,64211.44,64226.99,64188.97,64215.31,0.12369
1782070200,64217.9,64220.4,64202.94,64217.69,0.00258
1782071100,64202.74,64233.64,64202.74,64233.64,0.00077
1782072000,64228.09,64228.09,64146.32,64146.32,0.00079
1782072900,64170.62,64171.63,64062.29,64107.25,0.02574
1782073800,64105.47,64105.47,63970.87,63970.87,0.10155
1782074700,63965.74,63965.74,63725.2,63852.65,0.10379
1782075600,63839.27,63852.65,63552.64,63607.93,1.3418
1782076500,63666.99,63757.33,63531.97,63651.09,0.13388
1782077400,63758.96,63942.0,63733.57,63899.23,0.03501
1782078300,63903.27,63903.27,63781.02,63797.23,0.03724
1782079200,63757.35,63854.24,63596.33,63596.33,0.15385
1782080100,63658.2,63772.49,63649.21,63749.4,0.05101
1782081000,63655.92,63675.79,63604.43,63670.43,0.00673
1782081900,63709.24,63830.4,63691.21,63810.3,0.01647
1782082800,63717.95,63758.71,63697.75,63721.16,0.02937
1782083700,63738.94,63795.63,63738.94,63742.11,0.00989
1782084600,63628.4,63641.74,63313.01,63337.91,0.15971
1782085500,63319.75,63372.8,63286.14,63308.83,0.53532
1782086400,63436.51,63538.43,63386.48,63475.5,0.02808
1782087300,63524.3,63732.43,63519.21,63702.95,0.0256
1782088200,63733.76,64102.84,63709.42,63923.18,0.66022
1782089100,63923.16,63975.0,63738.7,63866.18,0.16951
1782090000,63930.34,64030.12,63857.12,63857.12,0.47067
1782090900,63951.0,64799.65,63951.0,64622.24,1.15407
1782091800,64687.27,64704.05,64379.28,64481.88,0.36702
1782092700,64529.27,64686.07,64509.16,64577.23,0.21476
1782093600,64611.6,64611.6,64512.57,64556.03,0.0341
1782094500,64608.94,64626.27,64515.39,64540.45,0.01139
1782095400,64527.73,64555.13,64478.94,64496.61,0.00962
1782096300,64485.91,64485.91,64240.99,64265.78,0.17331
1782097200,64225.54,64225.54,63925.87,64069.77,0.38882
1782098100,64100.97,64407.77,64100.97,64246.28,0.05128
1782099000,64374.77,64423.34,64155.38,64155.38,0.23781
1782099900,64127.99,64196.9,63925.87,63932.67,0.11611
1782100800,63981.72,63988.19,63872.71,63962.61,0.08401
1782101700,63977.17,64007.66,63928.09,63954.73,0.04367
1782102600,64003.25,64047.6,63961.8,63968.09,0.02766
1782103500,64024.13,64103.35,64024.13,64103.34,0.02853
1782104400,64096.85,64288.19,64086.44,64260.83,0.07772
1782105300,64244.74,64268.56,64238.2,64258.36,0.00872
1782106200,64244.72,64318.16,64232.03,64270.93,0.10943
1782107100,64207.66,64239.61,64193.51,64239.61,0.02
1782108000,64247.29,64307.67,64160.03,64229.27,0.01144
1782108900,64207.67,64207.67,64095.15,64104.72,0.18911
1782109800,64105.21,64130.5,64070.65,64070.65,0.03306
1782110700,64007.66,64030.09,63950.64,64022.74,0.10207
1782111600,63991.31,64240.21,63987.29,64217.14,0.18962
1782112500,64216.42,64288.86,64216.42,64281.37,0.00532
1782113400,64288.74,64377.6,64268.43,64325.12,0.05044
1782114300,64252.74,64252.74,64207.66,64207.66,0.00423
1782115200,64178.07,64284.45,64112.49,64284.45,0.08163
1782116100,64292.13,64312.96,64207.66,64207.66,0.01724
1782117000,64203.32,64238.14,64050.38,64238.14,0.15067
1782117900,64271.01,64271.01,64126.11,64151.39,0.05054
1782118800,64162.83,64219.87,64162.83,64184.03,0.03334
1782119700,64166.35,64166.35,64096.61,64096.61,0.003
1782120600,64116.17,64173.93,64070.39,64111.14,0.0058
1782121500,64111.69,64141.79,64090.9,64135.57,0.00158
1782122400,64134.89,64274.96,64134.89,64225.73,0.02055
1782123300,64192.99,64192.99,64151.21,64188.95,0.04539
1782124200,64158.57,64193.33,64103.93,64103.93,0.00964
1782125100,64130.85,64171.57,64115.81,64132.8,0.03915
1782126000,64140.43,64381.25,64121.3,64329.27,0.08765
1782126900,64313.27,64437.48,64229.91,64376.87,0.27948
1782127800,64363.87,64737.09,64363.87,64581.28,0.07729
1782128700,64613.94,64786.24,64594.48,64684.4,0.14415
1782129600,64648.1,64873.44,64588.32,64699.28,0.60203
1782130500,64757.32,64963.06,64687.14,64943.49,0.04857
1782131400,64928.77,65201.81,64844.87,65047.55,0.32071
1782132300,65051.61,65204.92,64999.68,65147.97,3.41343
1782133200,65158.04,65158.04,65040.98,65134.46,0.17743
1782134100,65119.66,65119.66,64943.83,64989.07,0.05862
1782135000,64973.59,65449.95,64973.59,65449.95,0.50565
1782135900,65385.3,65574.22,65385.3,65521.85,3.53932
1782136800,65574.24,65582.13,65291.46,65291.46,0.04699
1782137700,65303.57,65303.57,64988.42,64988.42,0.23431
1782138600,64985.87,65057.74,64862.51,64908.99,0.1353
1782139500,64908.0,64998.43,64908.0,64956.69,0.04919
1782140400,65043.57,65123.14,64912.7,65096.23,0.20248
1782141300,65079.71,65079.71,64953.45,65050.33,0.25958
1782142200,65069.25,65120.25,65026.47,65070.48,0.05208
1782143100,65063.78,65063.78,64741.15,64824.35,0.15608
1782144000,64855.59,64855.59,64656.6,64715.18,0.09233
1782144900,64715.18,64777.57,64636.12,64688.91,0.20786
1782145800,64644.73,64659.15,64532.09,64552.54,0.18107
1782146700,64552.53,64790.59,64521.67,64758.9,0.47108
1782147600,64725.81,64726.69,64627.33,64670.09,0.10705
1782148500,64693.01,64693.01,64550.0,64550.0,0.08456
1782149400,64550.0,64550.0,64402.39,64423.54,0.4894
1782150300,64431.66,64654.65,64431.66,64600.0,0.12989
1782151200,64605.69,64725.02,64605.69,64670.54,0.10677
1782152100,64669.47,64716.89,64561.33,64588.74,0.04522
1782153000,64593.72,64623.18,64508.48,64508.48,0.03048
1782153900,64514.57,64514.57,64318.16,64360.81,0.18357
1782154800,64332.61,64402.42,64300.01,64395.52,0.18201
1782155700,64410.96,64419.43,64331.87,64352.12,0.10994
1782156600,64374.46,64417.64,64343.7,64397.65,0.01793
1782157500,64350.0,64489.11,64300.01,64489.11,0.63627
1782158400,64473.88,64661.45,64473.88,64531.0,0.04214
1782159300,64519.64,64519.84,64365.52,64389.79,0.0125
1782160200,64425.49,64503.85,64410.2,64489.22,0.01123
1782161100,64474.85,64484.19,64392.51,64422.14,0.07987
1782162000,64437.54,64476.45,64348.04,64373.7,0.10175
1782162900,64342.14,64386.1,64260.58,64295.59,0.03808
1782163800,64282.33,64323.63,64173.61,64176.61,0.12807
1782164700,64190.63,64288.38,64190.63,64283.53,0.02299
1782165600,64339.81,64385.08,64271.75,64312.19,0.01131
1782166500,64324.09,64324.09,63930.76,64011.77,0.02532
1782167400,64024.74,64127.2,63818.28,63818.28,0.25909
1782168300,63884.96,63991.75,63884.96,63936.61,0.0762
1782169200,63947.49,64019.31,63918.62,63972.85,0.11554
1782170100,63950.2,64042.98,63907.9,64034.28,0.14681
1782171000,64002.28,64031.35,63960.91,64005.01,0.02376
1782171900,63959.06,64026.38,63952.86,64018.92,0.0075
1782172800,64019.0,64030.75,63900.93,63923.02,0.72769
1782173700,63975.22,63975.22,63857.3,63865.73,0.14201
1782174600,63865.73,64076.02,63865.73,64059.99,0.05527
1782175500,64045.45,64131.57,64045.45,64113.93,0.12209
1782176400,64150.19,64247.0,64150.19,64238.9,0.02299
1782177300,64214.73,64214.73,64165.6,64168.14,0.11416
1782178200,64205.95,64209.84,64007.52,64047.65,0.15413
1782179100,64027.52,64176.1,63913.95,64176.1,0.04533
1782180000,64182.74,64189.46,64090.55,64122.8,0.01906
1782180900,64175.17,64199.89,64165.76,64178.98,0.02029
1782181800,64182.96,64228.54,64180.74,64228.54,0.0039
1782182700,64191.11,64250.79,64152.62,64208.49,1.1287
1782183600,64166.75,64166.75,63980.69,63989.25,0.01467
1782184500,64032.75,64097.19,64032.75,64083.98,0.01441
1782185400,64047.43,64047.43,63977.27,63977.27,0.01541
1782186300,64017.06,64067.06,64008.07,64067.06,0.00809
1782187200,64072.77,64096.99,64017.96,64039.28,0.19501
1782188100,64036.06,64036.06,63942.0,63942.0,0.00436
1782189000,63909.41,63909.41,63818.28,63818.28,0.02656
1782189900,63831.95,63857.02,63612.07,63612.07,0.17589
1782190800,63635.07,63736.81,63616.09,63616.09,0.17805
1782191700,63586.98,63662.09,63422.33,63457.73,0.17777
1782192600,63462.92,63546.91,63414.42,63414.42,0.16175
1782193500,63393.75,63444.45,63352.13,63384.14,0.06152
1782194400,63394.75,63394.75,63124.37,63153.41,0.49775
1782195300,63191.45,63266.7,62578.6,62760.46,0.52866
1782196200,62764.16,62983.47,62731.32,62932.13,0.2305
1782197100,62912.3,63026.94,62912.3,62948.84,0.03808
1782198000,62907.06,63033.2,62907.06,63033.2,0.01752
1782198900,63005.42,63080.91,62989.56,63002.06,0.04386
1782199800,63011.59,63014.39,62881.26,62908.41,0.288
1782200700,62917.66,62993.67,62897.58,62923.01,0.0717
1782201600,62883.12,62911.31,62660.42,62660.42,0.80783
1782202500,62650.71,62655.72,61950.0,62052.61,0.94586
1782203400,62067.68,62449.36,62067.68,62430.13,1.06604
1782204300,62387.37,62468.82,62330.61,62380.57,0.12764
1782205200,62404.64,62456.39,62382.44,62453.67,0.02722
1782206100,62473.57,62504.26,62450.46,62504.26,0.04153
1782207000,62510.63,62510.63,62358.66,62363.08,0.00632
1782207900,62353.99,62413.49,62353.99,62374.7,0.06677
1782208800,62398.22,62567.28,62398.22,62465.6,0.02585
1782209700,62446.5,62461.62,62350.7,62368.04,0.03016
1782210600,62356.02,62356.02,62240.74,62251.44,0.14861
1782211500,62298.67,62319.76,62261.7,62319.76,0.02923
1782212400,62391.1,62410.08,62322.28,62372.01,0.03151
1782213300,62405.02,62563.91,62394.78,62546.0,0.19585
1782214200,62567.28,62623.36,62542.53,62578.09,0.16533
1782215100,62590.89,62592.95,62440.69,62504.61,0.21233
1782216000,62497.47,62555.41,62412.52,62412.52,0.18194
1782216900,62436.72,62436.72,62380.75,62392.58,0.00294
1782217800,62447.27,62447.27,62302.73,62336.59,0.06827
1782218700,62318.01,62338.03,62221.85,62258.3,0.06496
1782219600,62260.66,62276.19,62083.6,62169.1,0.53216
1782220500,62176.37,62179.13,62019.96,62093.08,0.04393
1782221400,62029.58,62442.96,61976.71,62405.03,0.09846
1782222300,62369.72,62528.76,62270.24,62459.09,0.23293
1782223200,62484.59,62726.8,62447.34,62726.8,0.10679
1782224100,62702.89,62835.78,62479.44,62562.86,0.06336
1782225000,62660.42,62741.32,62470.88,62499.74,0.33615
1782225900,62543.23,62594.57,62442.96,62448.88,0.3917
1782226800,62459.63,62502.66,62311.6,62376.36,0.10955
1782227700,62338.87,62369.94,62241.69,62271.14,0.12928
1782228600,62367.27,62500.85,62298.99,62304.22,0.05262
1782229500,62310.59,62466.76,62230.15,62466.76,0.03393
1782230400,62479.44,62838.6,62421.14,62810.02,0.18914
1782231300,62790.36,62790.36,62579.73,62582.17,0.05691
1782232200,62584.45,62650.77,62575.01,62612.01,0.24397
1782233100,62613.63,62629.3,62488.95,62547.95,0.02978
1782234000,62552.54,62552.54,62395.88,62435.29,0.0748
1782234900,62429.24,62653.96,62429.24,62624.81,0.04882
1782235800,62651.31,62685.7,62504.1,62533.7,0.13393
1782236700,62524.71,62544.76,62321.62,62363.06,0.16512
1782237600,62378.24,62457.88,62279.63,62360.16,0.10343
1782238500,62374.42,62388.68,62318.57,62355.92,0.04623
1782239400,62327.41,62327.41,62151.21,62156.9,0.14968
1782240300,62144.52,62257.91,62109.57,62229.71,0.1278
1782241200,62260.64,62415.73,62230.83,62367.67,0.07613
1782242100,62356.7,62423.6,62278.14,62423.6,0.27183
1782243000,62442.96,62450.0,62303.14,62303.14,0.55394
1782243900,62280.88,62414.18,62279.73,62414.18,0.08985
1782244800,62420.19,62506.31,62420.19,62455.96,0.0753
